review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
5d1dc174150fb6b247ffbceb2090f077,28dee43776d6b4f40164b3dfabb8abe8,4,,,2/8/2018 0:00,2/10/2018 22:17
b54c1776f5955ced2f54c711c665a025,520a772c685704aec515546f7a098ea9,1,,Nem fizeram a nota fiscal ,1/30/2018 0:00,1/30/2018 2:34
264527c876f418e7b43e09f0079942e2,ce136deab0b93414db6536909873e31b,5,,"Chegou antes do prazo!
Produto excelente!",3/6/2018 0:00,3/8/2018 21:29
b543affbc59262ffd186c14471b19293,604d751f2a7e1dbdc206eec36e4bcb81,5,,,11/25/2017 0:00,11/25/2017 18:16
7509021b9e9ee54c57408792e0a91d5b,fb085529373f03634a84fa2358deedcd,5,,,5/7/2018 0:00,5/10/2018 7:37
bce71f23ce115a0ae6d292ffed50b0fc,bea8e045e01a9594d652427ef4ae7236,5,,,9/6/2017 0:00,9/8/2017 10:58
55e8dbe55085ca8c565f00d87dc07777,7b5004a23c4918b7c96c9d0cfd6107b6,5,,,8/14/2018 0:00,8/17/2018 11:48
d6c0b888949f0c3f236d67f588913930,4cd9478b63edacb631dcf780b036b157,4,recomendo,trabalho com profissionalismo das lojas lannister. indico com certeza,7/1/2018 0:00,7/3/2018 22:47
89ce1bf13facec183ff6e592ff4e305d,ada32b6f0cb6b0a58d13dc20a423f2fa,5,,,7/27/2018 0:00,7/28/2018 1:37
5cb4c44204ec343a1f49960a6359d29e,b00122d54463704c33f4768470c6db03,5,,,1/16/2018 0:00,1/18/2018 21:28
8dbb6fde7a7415595ef18047707f2f42,031cf625cad56f5761e51c2675f0c0ae,3,,,4/5/2017 0:00,4/7/2017 19:16
f4d2c6ed9bebda9d41573e30f3d629b5,544789a536e56050d352f95b48062912,1,,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",11/5/2017 0:00,11/6/2017 13:54
91283389ca8846dd242990c799a85f5e,b70e6b353379423761497f0d95376da2,5,,super recomendo o produto que é muito bom!,8/17/2017 0:00,11/5/2017 15:18
5159ec80ded330546c2f4a3d23c911d2,5420abaef4ca382f6916df704a0d54b0,5,,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",10/7/2017 0:00,10/7/2017 23:01
308400be88a43702db20fbb71b6cff74,752c20debb41dbddf6f5898e8d83e766,4,," A loja postou o produto de e mediato o correio demorou um pouco
",7/11/2017 0:00,7/11/2017 23:20
557d0e6fe3a03460bb041cd5b3f7427d,adde6f841dc05dfe3899ed053001e5bc,5,,"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! ",5/24/2017 0:00,5/24/2017 23:06
513f392b12d02aef2c303846b4710eb6,e48bf703c3d5e80776e4d036425edddb,4,,Muito bom desde da compra a entrega td direitinho e rapido,9/9/2017 0:00,9/10/2017 9:39
949127f36b466d3e93a6f3688062cd77,6d2fbf76787b9f35b1f3c3835a8a6a01,5,Captador Presys Blend,Tudo ok!,8/4/2018 0:00,8/6/2018 12:54
0a5c119c75e7f8dd3fff7b6ceaa0520d,a5286db4d5cd7fc8c7d997f24a7fe85a,5,,,5/16/2018 0:00,5/17/2018 11:24
569b98a8c29163ba9a63e082f88554ad,1cf0fc2c07de89a211f8dcf9ff5af15b,3,,,8/17/2018 0:00,8/19/2018 19:24
755509047344db65b4c12fe56626765d,08d7ec7381dc51d41a0e4d86314b7a98,1,,,1/27/2017 0:00,1/30/2017 17:40
0e45ed9cb534e20473b8e7e5c6c0ec36,cb9988b1ddad2cfaf954e9ce3fec266b,5,,,11/29/2017 0:00,11/30/2017 11:26
341ccd0a62b82793121e9ebdd1eafaf9,adad66be45caa015d25e03ed17610197,1,,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,12/15/2017 0:00,12/20/2017 7:55
396ca63a1ddba5ae532c35316166b90f,24b41566e32a4a737536859707517572,5,,Entrega e qualidade do produto de acordo com o esperado.,9/12/2017 0:00,9/13/2017 0:32
6d1e743b69d68d1864f8cb45e74be0d2,93e56c4866b1bca15316f565c387e573,5,,Excelente recomendo,3/27/2018 0:00,3/29/2018 0:36
0272d07f5d34a8c3d31272e7ff967e7b,c862d307944b0dd344a6e4310a345564,3,,"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
",1/23/2018 0:00,1/24/2018 18:21
772d77869ce0505a42077a4429385c9c,e03e8192ecbedf3c6493ae3c01ba21e3,1,,,7/14/2018 0:00,7/15/2018 17:03
6abea4c4b1531bbec985bb7d12100084,b296bc0dc4e73e99c3f6196a1b97b9aa,5,,,4/13/2018 0:00,4/15/2018 16:12
98f60bb6431350ec0e50712d35fe3c42,3e34f8c0022e2a7093ae49d16555e06b,4,,,8/16/2018 0:00,8/16/2018 20:49
320ae91d4c5cb8164c168fc68392a5fb,934e266bc66e8ed5bba8266dfde60175,1,Produto pirata!,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",5/22/2018 0:00,5/23/2018 1:03
80d8874af03512892908e3910ca8ed00,20643f3f5e6c738074425d5ea256551a,4,,"muito bom, recomendo o produto.",4/19/2018 0:00,4/20/2018 9:56
b8280763df2c00669afb46f1af0ebfa3,c830f223aae08493ebecb52f29aa48ca,5,,,5/6/2017 0:00,5/10/2017 18:41
ff3a1044a7a8dfad3e9c8eae2a39420c,09744659d8e64274cf91bb288d9c3aec,5,,,7/31/2018 0:00,7/31/2018 22:16
6d7d0a5e33c92adf782b137720eeefa6,d9aefa5d4ccd369c783f5121e069a470,5,produto fraco ,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,5/11/2018 0:00,5/14/2018 12:04
38c98ef587322a45982db574240ce197,7ee7410ad49b716a783af62488071cb7,4,,,5/26/2018 0:00,5/27/2018 13:54
5f8ed42b9eee8adbd7344caca4ca507e,05ad071b550b1cf2815e8bf3bec3291f,4,,bom em todos os aspectos,5/20/2017 0:00,5/23/2017 10:43
957011305e7a4b6c8a266eeeb8e0316d,54b4da510fed5dc3cf3e7a8e50a5f224,4,,,3/10/2018 0:00,3/10/2018 23:35
841be81ef8745f0be793d1f6a2d659e2,6c93ca822cc626b24dfbda211ce26e53,3,,,2/24/2018 0:00,2/27/2018 1:53
5e7f729172c3cc27483e4083b4456363,9730a429f7355c2dcdbcfef54b638172,5,,,9/26/2017 0:00,10/4/2017 15:20
142f69554c6042f70a2f2eb188d51647,c33421c96efacce72747c9208101259c,3,,,8/2/2018 0:00,8/2/2018 18:50
f96d1a466e5ab6e27fdc40c535ce622a,41af01777ef42cf0c9fd74b31dccb367,3,,,3/4/2017 0:00,3/7/2017 15:59
a85be88fe0344d5fde7ac7a89d7a3f85,df14f6645d1232e2c0e88fd8566e0a87,5,,,1/16/2018 0:00,1/23/2018 0:42
25bcaf0f4b36906d045ef18cef5aff7e,ffd7f21b9b4ea30d3536d4cadd19fa42,4,,,6/6/2018 0:00,6/7/2018 2:01
e5a35475f7efa7f6abac5febba3fb464,7dd12269fb63d70af90a488dc5e90876,5,,Até hoje estou satisfeito com a sbmarino,4/17/2018 0:00,4/19/2018 20:58
40b106fc4843b980b73307d279e18126,2c8ed3dca8e0a057095326257777dda2,5,,,12/7/2017 0:00,12/11/2017 19:11
13cf90d76f1ffc624a83f3f9ddd62c36,9f96fbe1882a78b811357299fc5d6c8c,5,,,10/3/2017 0:00,10/6/2017 2:33
b92b5b1122f1298b87bc7882115db417,e30b9cda599826e24ad3f5eddf966583,1,,Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.,8/12/2017 0:00,8/20/2017 16:13
554f6545765e5c000f1751682dd00158,c0f3e5b46a6f8a899bb3a9de4afd5525,5,,,10/15/2017 1:00,10/15/2017 22:24
92e62e4f3ea203ac193f3271d85b11ea,061295e635460bf36f1bb41bd54fd2d2,5,,Gostei!,12/20/2017 0:00,12/21/2017 0:39
1d48440f56a4f15d77636aa8fb5ffa91,53007e0777fa3fb5e536c05a83b50198,4,,,4/24/2018 0:00,4/24/2018 19:42
a8775d35b08b1f3a66c4c0e2e7612be3,9dd961aa6268f666f626787499250308,5,,,6/26/2018 0:00,6/29/2018 13:55
35fabb1fcea11c86ba6dbe8280d8d0de,31c2a4ddeb6a9db03922009a2dfcb254,3,,,11/4/2017 0:00,11/5/2017 1:28
beba9c30bcf506be5ec319079bf4530d,bd5b7e9241d5281b1d7e865b489d6ddd,5,,,1/5/2018 0:00,2/1/2018 11:08
5e20ad4da852f44644a83c56fc8cf40c,ffde92ba447b33a47d1c04d203f10f41,5,,,12/6/2017 0:00,12/6/2017 21:30
b189da69da7ab9594434aae851c4945e,0a178d660889f4e9ef1087483fd6ce9d,5,,,3/29/2017 0:00,3/30/2017 10:36
b3683d55b0b00087770fb285993836fc,bbabc62c81566b606962e10a6f96e9c0,5,,,4/19/2018 0:00,4/21/2018 21:48
c1e58877b092e29f93d7c069903b2281,4b219c12fdb241d6c04908f66f8133bd,5,,,7/27/2017 0:00,7/28/2017 10:54
65ae8d76b828fca356d186b36394a853,c7112d33d777ec13eb958ee0dbff02b3,5,,,5/1/2018 0:00,5/2/2018 10:51
f922b9d00a755863556181c1a366193d,af168723acee7d4de0144ad5361f547d,3,Nota 8,"Fiquei feliz com. O tecido ,mas acho que faltou o lençol de cima para ficar completo , espero que logo lancem.",7/7/2018 0:00,7/9/2018 21:54
49f6f0bbf53f6d961deefc4d2fb0a6cd,4b9d1bbbeed0481ecc124c66e355896f,5,,Chegou antes do prazo é a cabeceira é linda.,3/7/2018 0:00,3/7/2018 18:12
d0d5bd829045a78ca12fc12bdcd99fce,a5e7e590a77dc838c0311d33e0c88abb,4,,,7/3/2018 0:00,7/4/2018 17:42
0cbf25a6f560a835e79fb8d24a5926c9,8538cceabb941edabecc8ac62f6813c9,5,,,6/7/2018 0:00,6/7/2018 20:49
7c43af1205ff01c2b95065b2b02b3343,bc8f3e9818eb33025b36bc379eebc6e8,3,,"Houve alguma confusão entre vendedor e o stark, pois recebi um email do stark pedindo o cancelamento do produto por algum imprevisto na entrega; neguei e recebi o produto dias depois.",6/9/2017 0:00,6/12/2017 11:07
c1fa48f2d7ccf958a2811046e8f40aae,c535905a60628bab8a2b2a69375180ed,3,,,6/7/2018 0:00,6/9/2018 19:56
1c7ad305ba86c8bd0b6caa163fab2d49,9f8ccad2702a1ddd203c159ba49e3018,4,,,9/20/2017 0:00,9/20/2017 23:22
03215247632c5bc4a925c524d0a154ec,326498d34ca452ef02d49a1cc8069b1e,5,,,3/14/2018 0:00,3/15/2018 11:32
3140a4eb146655fe104d54d385f9e9a0,50ca437944c60d3b838ce51d74a464b8,5,,10,1/20/2018 0:00,1/22/2018 11:02
6b15d200f47b4e13b03d237fd0b1894e,b78daf077b6b98f10302642e4c657877,5,,Gostei do produto chegou no tempo certo os vendedores estão de parabéns,6/15/2017 0:00,6/15/2017 20:18
9072e81ff1f444c1d074eecafb27e15f,24750706d247c4d573cae75ee4372c59,3,,,6/14/2017 0:00,6/15/2017 0:41
2b7988978d952d5aa576c37fdbd583fe,edcaded448abfc7302a12be6f10cbdec,4,,,2/27/2018 0:00,2/28/2018 0:51
c25f2dc8ab33facf7a72f76c8a47d75a,613664f2d7289e4a0898d9bfeb426db0,5,,Atendimento excelente,1/5/2018 0:00,1/8/2018 21:16
fa82e03e20dd362ebe83572fc81398c7,52ef81c49a349b1162a7bd4a8c2034e4,4,,Gostei ,5/3/2017 0:00,5/4/2017 11:50
5c8c7331ba6324416bdfecdb7f3e4255,1da63677fa1ab2793e98f11327b5756a,5,,,2/23/2018 0:00,2/23/2018 20:10
2319bec0c9468e54107a857ba7cd52f7,7ddace81184c314bfaf0e0632b130f8f,5,,,3/19/2018 0:00,3/19/2018 22:08
f8499130452fd0f108a9a24454f51c32,730308f506bdb6d00878bc7cce6109f9,1,,No dia 19 de maio usei e a à alça quebrou sem muito peso ,5/19/2017 0:00,6/1/2017 2:03
72093b147d797e6abbdf569bf07bf57f,e996c39018a2d8a9e46fbbbbb10ee3a7,5,,Toalha do maior campeão do Brasil maravilhosa ,1/31/2018 0:00,2/1/2018 2:08
4292f07bf6cb46aa563a430e6d9cf10b,7ec4063a8ed5b8e7ab1b7bdd7951ffa9,5,,"A entrega foi realizado muito antes do previsto. 
Bom produto...estou satisfeita",4/20/2018 0:00,4/20/2018 11:17
7e6becdbaed9bd20e60602d1f8c2b4f9,acf6e912a8db79e50ddd2fe14628e89c,1,,,8/15/2018 0:00,8/15/2018 21:08
92bacfcc605457584b966d8c77f4176d,31282ee0054022835d9fcedb4efaee01,5,,,5/12/2017 0:00,5/13/2017 1:55
30408a1ffffab184f8e5d14bccc9a667,bf4224a194089b88ebdaeda0a49ca9ea,5,,,5/4/2018 0:00,5/8/2018 18:56
1545c0d2c381662ba869e91e4c1aaca1,c589bcc1414f7d7d949f353b1d1a45d9,5,,Até agora tudo bem estou esperando a entrega do produto,2/4/2018 0:00,2/9/2018 18:44
a6bc40c95bd18c5647ec3730af377433,6649d935be7a1df58b2dc3754fb17379,5,,,8/2/2017 0:00,8/3/2017 13:55
032cfb72d792d30b6181b482d85f8d1a,c1ba0776bb79a0826691352f8d6ea4e0,5,Tudo certo!,"A compra ocorreu como o esperado, desde de o pedido até o recebimento do produto. Tudo bem certinho. ",7/12/2018 0:00,7/13/2018 2:40
004580d2657b221e45f84f4169675ecd,049ede3fc839758e81752a9dacd1f911,5,,,8/11/2018 0:00,8/11/2018 18:03
645e0b533dd83397a07db50af11b3fff,359dfdef7cf4ed1003c2a0463eb431ba,5,,,8/9/2018 0:00,8/12/2018 1:43
bd1c85f148677d00cd672df0d05d473d,d73bf025952ff50e52729bd60ba12f28,5,,,8/10/2018 0:00,8/13/2018 12:57
67c79a3a4b7d8e4fc8590fb8ca4d3f8a,6b5c527f8d210097a9cfaddd7bf4ec94,5,,"O produto foi entregue antes do prazo.
",1/10/2018 0:00,1/11/2018 12:12
36bbb1ae000efabd9bfe4e1923a159ff,08cd10d946b1fabbe08d3ec8dcab8777,4,,,8/19/2017 0:00,8/20/2017 4:23
4af0a1c0b0cf31b528e6cab99baec2af,15182308be26817f3df02cb049167836,4,,,4/13/2018 0:00,4/13/2018 20:11
5fdcb2a2c4de7fbbf5715788535f4a96,058350ebe1e9c9b426d1331b4b6063d1,4,,"Gostei muito do produto era exatamente boque eu esperava, entrega dentro do prazo, parabéns recomendo a loja",3/31/2017 0:00,4/3/2017 14:38
69e5dd2882a9e8cc92609e34aaa923a1,828cb23d35630c92b140ab22ff23c485,5,,,11/2/2017 0:00,11/2/2017 17:45
8eaebf463e205cdcc126801ca343a33f,7977e307a9ea263c2cef8cdc9ccbbe26,2,,comprei o produto na cor preta e chegou na cor vermelha.,4/11/2017 0:00,4/12/2017 11:14
ff9f8a64551756628d32142775149748,b5c0376b6e5f1f85b97037f72d2424f3,5,,,5/31/2018 0:00,6/2/2018 21:42
9511accce19c18957964cfeaa779761a,d2a1c1e78726b6c25a324476d86f57ed,5,,,5/23/2017 0:00,5/24/2017 0:41
479fa222f376edce817d980030a0f493,a9a6fd3ca2e803548ec0685c9261a4e2,5,,,8/21/2018 0:00,8/21/2018 18:08
90febfe6ab599694729eaba46be1d3ad,a1ea75ae7c9c7bb3f5b51a9ee910de31,5,,"já é a segunda vez que compro nesta loja,super eficiente entrega rápida e antes do prazo contratado, produto bem embalado , Nota 10
Muito Obrigado",1/26/2018 0:00,1/27/2018 20:03
380884f53f113319198a99516da2ada4,109294a0d68947b6b49c0a59a8f951cd,4,recomendo,"otimo
",6/17/2018 0:00,6/19/2018 19:48
572ffee0005ca2a59bf5be1b0c503c23,dcccbd535ac6be4884373971fe2cf444,4,,,2/16/2018 0:00,2/17/2018 11:38
b50001aa0bbd7557c4ad80eee167a2a1,daece90b61801c766fe21e0922574566,5,Ótimo ,,5/5/2018 0:00,5/7/2018 17:12
5fd2d6fbe0e63511703a80078e938be5,993f3fc78c8cdf418bd5b0f7cfffcaa9,2,,Pensei que a mochila fosse um material mais resistente.,8/22/2018 0:00,8/27/2018 17:58
f5341e7a7371be7c0730ccb38420f662,2228de938a229c135ae3bd0bf71a128c,5,,,4/28/2018 0:00,4/30/2018 12:00
505a882ba08a689682a4afc6eb4e5965,1c308eca3f339414a92e518e2a2e5ee9,2,,,12/28/2017 0:00,12/31/2017 20:25
ed2842d0aa7ac6285c7547d17f17da4d,26874945bcbf47606ab08580cf923693,1,,"Comprei um produto e veio outro.
Mandei msg informando o erro , porém não obtive resposta.
Obrigado ",2/22/2018 0:00,2/22/2018 22:01
b9bc677ac0e014a1c9f2340ea72f17a1,b154b6c273af25ad4864ee4dcf0e47b8,1,,,9/22/2017 0:00,9/23/2017 9:49
9a8d24623d56c13f950247baa73f4c80,25a178eea0cfa9b0489aa1d8294423bf,1,,o produto demora muita para chegar !,3/10/2018 0:00,3/15/2018 14:01
4ce5d5e8fb0dd288ae6db8af3b2214ab,16ee199eae699a717d29b7135597f94f,4,,,4/18/2018 0:00,4/21/2018 22:07
8fa0fe324426c676a8989ec7815a036c,7758cf0b4302587a9628d90b58d56dd8,1,,,3/23/2017 0:00,3/23/2017 18:31
bd59d767a308e2a99679da8ddc7cf280,e6b1546a7ed77ba5ca2c2077aafd3c97,5,,,6/20/2018 0:00,6/22/2018 22:52
4b4f1f1ad3fcac5ed98109ed67b1d072,5b5043f6dc2ed04c3956162d98ee4005,3,,"So recebemos um relogio pelo correio

att
",3/17/2018 0:00,3/19/2018 15:01
ca5b86a1423e560c086b5a2a06c9f702,3d48d7055649a7d98f6a19f781314830,5,,,3/26/2018 0:00,3/26/2018 19:15
3bf0ea69585fc6f58724858685a4fdde,36a5f7874214018b33203105921b523a,5,,,4/8/2018 0:00,4/10/2018 20:10
b34f4a786bf00b7c8486141ba482783b,b2501eb5c292d415f52576b3d4b5de74,3,,,5/4/2017 0:00,5/22/2017 12:02
81bd904318b21a7a431fb17333d6d75f,b63d5080c2de46861754004d25ae9362,5,,,8/17/2017 0:00,8/18/2017 12:30
81648dc10c6e3f763cdc0dbcd073d055,6e7e891760708803a2f4203981f2d69d,1,,,3/19/2017 0:00,3/21/2017 13:32
6d5cbd66b8b52a035e44276fdda28797,60ddc3cf31819e316702f9ede42e26c7,5,,"entrega rápida, produto conforme esperado",4/20/2017 0:00,4/21/2017 10:54
f74dd1cc5d081bff126d062eec26f695,4a359800ff0688de3eabc92972987238,5,Otimo,Tudo como anunciado....Ótimo produto...,5/11/2018 0:00,5/12/2018 9:51
9d14b1424ca737608bc50f9d3c1a78bb,04ad8c8d81d4c6b6936947bfe41c20fd,3,,"Produto de boa qualidade, exatamente conforme anunciado, e o preço baixo é uma atrativo a mais.",3/20/2018 0:00,3/21/2018 3:11
9ba260ed7e6a228e5e9910e035a70c7f,2b7f34e9b0b9eba10050d725278d8609,1,,"Somente foi entregue uma unidade, ao invés de duas.",12/13/2017 0:00,12/15/2017 18:37
a3d308c5563d93a99c7896bf7ff94e80,a80aedf3acd66b4cd4f63901251af78f,4,," adorei o produto;; recebi antes do prazo combinado ,, ficou muito bonito",5/10/2017 0:00,5/15/2017 16:23
cf5d3abbc10e5f4de160732fe03432ce,550a019d25590b5b3b6d31c0fd3edbbb,5,,,4/12/2017 0:00,4/13/2017 0:59
3f71ee62eb5acdc9b5121f6d99901583,e2f6cc7f7084110fd5473cfdae918307,5,perfeito!!,Muito satisfeito.,5/1/2018 0:00,5/8/2018 4:00
668aad714767396c2b7d949a27913bb7,b4138bbc55ffe9ddeb824f7e3068fc50,4,Lol pet,Otimo produto porem caro demais !!! ,7/3/2018 0:00,7/4/2018 0:57
58406c869aee1279738d424c782197dd,d41ac75d7d2093a499ca5d7252a3e3a0,5,,,2/27/2018 0:00,3/2/2018 0:28
ddda0fa55fc550a8f14f6ae00652fcf9,bef6f136b891658b2b57851b5afb5c99,5,,"Produtos otimos, entrega rápida.
Super recomendo!!!",12/22/2017 0:00,12/23/2017 15:49
cf1917bdb6925187eb7886ad0a11e745,62b2adbcbcf4e28df4b998bfb094f3f9,4,bom,,7/24/2018 0:00,7/27/2018 2:00
699b866b71b5ad31f1faa2b1ab4fe1a6,43150008aa4569cfef4be756bd7dbdd3,2,,"recebi sim mais com defeito os encaixes sao dois igual e nao fecham 
",1/18/2018 0:00,1/24/2018 10:19
aa4ee92c0493c4704770de97f83d8307,565db683020d918f5bf0a745784b44fb,4,,,3/3/2018 0:00,3/5/2018 15:49
d2ab760b550d788a438048f6fca52aef,4cbf1cc60a2d1704a70e11ee8be1510a,5,,,1/11/2018 0:00,1/12/2018 9:53
73a58bd10f2667a04ee95df0071d5988,a5ace85930526f2e2c1f06c2d3383e90,1,,Ainda não recebi,1/6/2018 0:00,1/6/2018 12:19
30a4f0f115950517b46d48046b609bd1,384f8660f6bc7396d5a875b60285c2dd,5,Excelente,Tive um pós venda excelente através do Sr Renato,8/24/2018 0:00,8/24/2018 23:59
f4f8e13b8168880f7b713dccfd735136,9fec962af24505f0b989965945c1fc64,5,,,7/29/2018 0:00,7/29/2018 20:50
16e2b94c7b6c1107c0abec3a77ae3afa,3d9d7644b996a0c8a0038a70c90830cb,5,,"Gostei muito do produto, a entrega veio antes do prazo. Recomendo, fica bem encaixado no celular, não tira a elegância do aparelho, como outras as capas que deixam monstruoso com o tamanho.",3/18/2018 0:00,3/19/2018 0:44
0a9d200bdef258e70eb48398e1287d6d,f9dba21dfbb520ed911cebc91688195e,5,1000000,Muito bom,5/11/2018 0:00,5/12/2018 11:07
41b377e06cb52feb5630c3ce360cd8cd,a6711e454e2bbe3bb021ec7fcfd3c6ac,1,,"Até agora nao recebi.Comprei este aparelho por questao de saude,portanto nao recomendo esta loja.",9/30/2017 0:00,9/30/2017 9:09
34b00aebc110240a17917edaee0349ce,3b85cb67e49cb00b5c0a3d83592a1fc0,5,,,6/5/2018 0:00,6/6/2018 17:25
992023bbcd993d43bcb2137c30896d36,6f93d4fc5b38d5862f6fb366cd9afd01,4,,,12/20/2017 0:00,12/28/2017 13:59
cea53cba54c5c3a5d28db7b0bb013ace,b4b03edd1ede75d36cd31b38d52bc9fb,5,,"Recomendo a todos. Produto de ótima qualidade, entregue sem problemas.",9/14/2017 0:00,9/15/2017 0:58
557713e818e5930b6357e49ff07d21d1,17c765461652f9154943bd66875b0686,5,,,12/8/2017 0:00,12/8/2017 13:49
19910e37f2130c56f553edfbdc0c65fb,00b12f4674177ef40c4bdb034138c843,5,Ótimo custo x benefício,Produto chegou dentro do prazo. Veio conforme descrição e é excelente.,7/21/2018 0:00,7/24/2018 13:29
23203fee216a06223e8f613a700b8096,d05502e273bca7f1901d798c7d9fd403,5,,,12/30/2017 0:00,1/4/2018 10:13
4564316d686dc211b70511906d579588,c6984432d9f4eefb72712f14a8103b6e,4,,"o produto chegou antes do prazo, e gostei bastante!! agora meu rapazinho de 3 aninhos vai aproveitar ao maximo!!",8/2/2017 0:00,8/3/2017 18:40
1ff86f2ca823caab2e02507d2633081d,69ffbfbfbabf0d4360c4deb0632b6f1a,1,,"Gostaria de saber quando chegará meu produto?
Pois já se passou a data prevista para entrega , gostaria de uma resposta estou aguardando!",3/22/2018 0:00,3/25/2018 23:32
30aadf8886ca1e6aea4a06c0609a62c8,ec0fa4ef7da067eb3a57abd8fc504352,4,,Loja Nota 10,2/17/2017 0:00,2/20/2017 10:20
90c97635117ec8ad921c8ea23ec0a4f1,a518b37b54f26e19044d8706b65e8133,5,,,11/29/2017 0:00,12/6/2017 11:27
179ac76606aa67e8f50238e3bb1d8933,2dc3f680b2788d38f7162482b575e41a,5,,Parabéns. Recebi antes do prazo . tudo correto como foi combinado.,3/29/2017 0:00,3/30/2017 0:33
d49137ea593f67aa74446503e88aa91d,a50a23ee8e09f54388b66da19c633bc4,1,,"O produto entregue difere do pedido
trata-se de um produto inferior!
Gostaria que fosse solucionado o problema!
Não estou satisfeito com procedimento!",4/21/2018 0:00,4/23/2018 9:26
4fa8392da03c452f77faa3f2952fa346,0bb77e62d791c3e5b009815ac19825be,5,Bom ,Muito bom mesmo!,5/24/2018 0:00,5/26/2018 15:55
d3b4d016ccfc708c50866b550f903b9d,1905a6fa69b8fe273cc0ec81f8ec31b5,2,,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",12/31/2017 0:00,1/3/2018 20:49
1708bf606fae9970482894dabb9e2fa8,0fc4514962014882225600c063477bd3,5,,Entrega antes do prazo produto muito bem conservado. ,6/17/2017 0:00,6/20/2017 0:24
cbd63dc4f83043f2714e48fe8a83957d,6f4719ee5e7d76f4a81d919ed3927f89,5,,Produto de ótima qualidade. Adorei!,7/18/2017 0:00,7/21/2017 12:51
142b9ed4c75528fabceb361afe3160ca,f1e294ff3cef22b5bf945d1720dceb9e,5,,,5/23/2017 0:00,5/24/2017 9:52
1c462c305b8c599a6d845d30ecc0b51f,6672f82679e65c575e7d00564c1dd239,5,,,8/2/2017 0:00,8/3/2017 2:06
c1f198cdce8b992a9cddc3aaba11e689,bf6a2df6b944199274254f8bb0159ec3,5,Produto e entrega ótimos,"Apesar da demora em expedir a nota fiscal, depois de expedida a entrega foi rápida e o produto veio bem embalado. Recomendo.",8/21/2018 0:00,8/21/2018 23:10
f11d548dc1a7c713bff0b6d2ef0dff7c,0016dfedd97fc2950e388d2971d718c7,5,,,5/23/2017 0:00,5/24/2017 20:08
19074f5809403265fc47263ea93325ee,028d62c0fdae574114981f4fb33b5538,2,,Comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação,3/29/2018 0:00,3/29/2018 15:32
c54629f4fc4dcf65a10efb35322ec769,06ef1c484cc535575da1724b5c6b913a,1,,"Não recebi o produto, assim como nenhum contato por parte do .vendedor",5/12/2018 0:00,5/14/2018 9:56
a0f06329e17ec2ed630c056bbdefdb90,6e7c58476aeeb4f0a2313cdd43477570,5,,,7/26/2017 0:00,7/31/2017 15:38
d10aa47a4914ed4e55ee13dc41198aa6,95d8d3c4c0f3ac475f40696807344776,4,,,7/12/2018 0:00,7/12/2018 19:44
1c6d1543dc13cb2465c63ac5de6cb4d0,b38eef08b40fc62c878cc175dd26cd8d,1,,Nem ratrear estou conseguindo:(,8/10/2017 0:00,8/10/2017 9:32
31b60e2f8f2acfe8f213ca252f1066c1,7dc5018fbc594b1ce9a945e6bcfc83c3,5,,nota 10,4/25/2018 0:00,4/28/2018 17:14
1f836d160f50247a394034abd93b7c24,7951fe56cf685dca47524b1986bf56b6,3,,Esperando o instalador,1/17/2018 0:00,1/19/2018 22:12
a835f8e62dd58cf9c07678bdd7cfb935,793d395a896de12a846ed4f345bce550,2,,"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega",10/25/2017 0:00,10/25/2017 23:30
d92b28e1533de65ba31b2d6756a72faf,a45f5764071ee5b932d1f802e18bafcf,5,,Ótimo serviço,1/23/2018 0:00,1/24/2018 23:37
b66f1f980a4832698b613bcce72bb779,0de5dbc9f3226761687d84b54057efba,4,,"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu.",8/29/2017 0:00,8/30/2017 1:38
782be3066f784bbc0a5f4f5256172488,655e65fc77c14d8f715cf7f9684182b2,1,,veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas,2/16/2018 0:00,2/22/2018 18:40
