order_id,payment_sequential,payment_type,payment_installments,payment_value
a29c6282a6e4ec30881051cfaa99029c,1,credit_card,8,375.22
ccf15697e8a9c460dd3bab4f04270c9b,1,credit_card,4,241.61
173cd9df6006351e8e5151ea0f400bd3,1,credit_card,2,257.29
8337da5abde9a018a9ab51bf20aee333,1,credit_card,4,197.69
be178aef757640fe4721501249ae18d8,1,credit_card,1,38.86
33053ee45764f34778295ba8a0a4131d,1,credit_card,3,195
91c6465db4928c8a908d1056f5763c8e,1,credit_card,2,227.44
caad52d4e709edbd81fa417ccc0179c0,1,credit_card,3,113.05
6e9e60623cf73b485aee48dc4b45c98d,1,credit_card,3,137.02
41537821ce113ccef16d0e4b303f1230,1,boleto,1,89.27
9183e2fd9515c57925a0251ccfc21c63,1,boleto,1,85.4
b99a2fee4c6c76f8f22757566c90d534,1,voucher,1,44.6
36bd9a684be63b7aed450f82d31727f0,1,credit_card,6,133.93
0bd8de09c6bb3ea2457b00aef3b682d1,1,credit_card,7,77.89
c27a26005da9b758c804674cc9aa2da1,3,voucher,1,100
2921ebd304831878ac888644314d424d,1,boleto,1,113.08
7cc699da1cc98ea6349ae005feae3906,1,credit_card,10,554.4
fc50f8edb8f9c1c84ad90e2af6e09ead,1,credit_card,4,56.22
ff768f0d1c8049b457b59a74104cd1c5,1,credit_card,1,56.75
2c6e3395e4f4716fc4d23742912ff80d,1,credit_card,8,504.35
90a854ca6f1238059e7d45e6805c8c32,1,credit_card,10,152.72
d98078af880d3b6f9254693dade63983,1,credit_card,8,289.89
2df92600294b6acc114b86b79dfff0f3,1,boleto,1,44.23
d01c5b46e00bd214519fe9f64bbb2649,1,boleto,1,93.72
41b03a6bad9f1feda28efccd5e428117,1,credit_card,1,220.66
821a1e7c9755a640a28554e2d777df92,1,credit_card,4,151.96
13359bb817972f7492a922fa64a69cad,1,credit_card,1,279.3
5b04efc47b042c9734bf6d5a67be3b6d,1,boleto,1,28.08
50517e1413e46c6df586274af938d47e,1,credit_card,2,44.65
605f2add48efc71a276d265b071695ba,1,boleto,1,75.17
505a3bb5ff0c07fe7d0557cab70693ae,1,credit_card,8,193.51
3c6c89e079dd7a3a2b71fe55bb30bc08,1,credit_card,3,63.1
9c7bac99c8e380b1c915cdba1ff29e65,1,credit_card,1,90.92
895b3de213f9fd7efb2f3896bf21babf,1,credit_card,6,343.85
4821d5af4c2ac98b0f70e47c5d845520,1,credit_card,3,69.11
1266f3e39be1dedd482da8b623328821,1,credit_card,1,31.73
54e21f5480d90336080ff89ec1ba503e,1,boleto,1,67.14
e04abd8149ef81b95221e88f6ed9ab6a,1,boleto,1,349.01
cf7dd05504fa5d4ddab58fcb69bb18a6,1,credit_card,2,111.86
620b5f7f730ead80c8dba1202716a29f,6,voucher,1,9.39
6f756900677a981dd764c34ad85c4b4c,1,credit_card,10,141.96
0ad82b0c5d9f039a29814e465165a0da,1,credit_card,6,318.4
b540844595095b4bcfe659fba93d3827,1,credit_card,2,454.95
cde746ccdc9bd5d1ee4772ec20c7bd13,1,credit_card,1,56.6
93dbea6be0ad39924a14fe9360679560,1,credit_card,1,46.53
1422a4b4a2aa8b66fd49ff5557200b42,1,credit_card,10,924.12
518556dca9ef8c42a63ae02ced2a479b,1,credit_card,2,971.1
d181dfce5d8355bc51c2370c6910d4bc,1,credit_card,10,497.62
6f791d3c2f75ec3ec0e97decd281b0f3,1,credit_card,8,570.94
8d9c47d02bd99ae8d7dd151ededa9281,1,credit_card,2,415.97
08d551ca6776789b820288466888bc3a,1,credit_card,3,63.49
d17168fed59b987a3b0f2b7d2be18ca4,1,credit_card,2,80.77
c063af469224d02e7e9bcb0b1e46583c,2,voucher,1,20
d189540593578f8076e6cf12e73a8eb8,1,credit_card,12,172.23
4eeb7a26bd818dca75553383c9ef857c,1,credit_card,1,64.09
1d9a9731b9c10fc9cba74e6f74782e8b,6,voucher,1,8.47
186bf8bd19e28345e618ad39706928bd,1,credit_card,2,241.73
da25492a616ea75359094ce9180d2691,1,credit_card,2,188.8
b8752fc264f1692031237bb715061cc4,1,credit_card,2,68.17
598796ca1dffa87337f6d02b8d47bae0,1,credit_card,1,90.88
521eea255d54a537e8889bb61072923d,1,credit_card,2,96.71
bafbef1334adc6aa02affd8fd62ec0ac,1,credit_card,4,66.44
0c45caaab2bcc146bef109bee64d3b98,1,boleto,1,127.92
683bf306149bb869980b68d48a1bd6ab,1,credit_card,1,8.58
ef4c9493836f7e9cfb813f3669166a7b,1,credit_card,1,81.76
2ce193276df0831b86cf55d9c47ce8a8,1,credit_card,5,59.82
55ab3650a53071b34253bdcada9e584b,1,credit_card,1,40.76
324f3c3352916cbfee179bcbae1e8ce5,1,credit_card,10,107.1
f0a3e1364c48c7c7f24a2282883d5c64,1,credit_card,1,27.36
d513f9d572bf6a3a3c4e59252fe4f19c,1,credit_card,2,28.93
6a1dff28da32815c94da401e19d2a7f8,1,credit_card,1,40.96
a8bea4f26eec48abe4e6fb0e6a35f7ea,1,credit_card,1,188.73
277ef68319aa0ee0561831fab6e9e0aa,1,credit_card,2,69.73
7403ac23ba120fd8567475b2f38bedcc,1,boleto,1,40.76
9564498225916371a8670c3b0253ea81,1,boleto,1,177.32
0762fe35b71987563f8771eb6d14938f,1,credit_card,1,87.03
b88187e3e61e2aa58b398415c2d2d4cc,1,debit_card,1,44.18
3311bcf8b85d70179b7a3addec72e5cb,1,credit_card,1,2.27
d26bc24224fef3d3b81a759802c26434,1,credit_card,1,29.75
b777b4bfa1fd6d0c466cf8fd0fe7f541,1,credit_card,4,47.53
06b2c7035561ef12b16045ef4bf459e2,1,credit_card,6,68.02
468c2f34312a6d270a20c7aef082041c,1,credit_card,5,51
5ebeafc8671fe60c04a814565386de2d,1,credit_card,1,44.29
3629e2c183d64e30de63e3bb23b00ade,1,credit_card,6,300.09
961a93eba7486b47946616baaf442372,1,credit_card,5,263.02
316495342fc714e50303c6cf4feea79f,1,credit_card,4,48.68
444881cdfe678e977b5e268fb6200760,1,credit_card,5,188.79
520ea64853a832e3e2fe0ff5d6f44667,1,debit_card,1,119.8
198078b833ce5c6249ea278d2bb3e220,1,boleto,1,119.84
b5569f238f8225742a0ca65b827d0456,1,credit_card,1,243.45
4b9fc2bcaef1126cf5e22ba8afecfe1b,1,credit_card,1,75.65
7a80708ef3077d6b8334d40b000926a4,1,voucher,1,29.96
b9ab6047d37ddd3df234b9e3da860b39,1,credit_card,10,248.76
e23c047042de8af99ddee111258c121a,1,credit_card,8,375.41
5f9e4b231676bfe9ead7e5ed49d06dfc,1,credit_card,10,2083.09
0d2f476fd2a5f059f8b4e36bc04d54ac,1,credit_card,1,60.3
f894a976b2f88c235756d17fde814a4c,1,credit_card,5,102.75
053d5ed007096a9cb5adfe0f0f6d30b5,1,credit_card,4,84.6
9e60724a9f4d8f5d169ee0b5bb7a8a46,1,boleto,1,298.32
e807a70014b92cf251b7b8f3768b023f,1,credit_card,6,67.88
62c5d13fc49db297fd55a998c9cde780,1,credit_card,4,82.95
12788f3056c6392e73afcd37df5482ad,1,credit_card,8,89.62
d02add6627c4d73a21227674f39e6f86,1,credit_card,5,151.7
beca5b5e9460824d84352c01cb89b421,1,credit_card,2,239.5
1516bc58e1b5b8020aa6595d2e27e858,1,credit_card,1,506.17
3a517309f5eb2056a5549db3939bf07d,1,credit_card,6,217.16
9416d46f37f3852f96df822e953ff6c5,1,credit_card,1,198.4
efa1a52a1724dde7ef9954873517bf2d,1,credit_card,3,177.86
6533a0d9c1703a1ebf0115fb55e01834,1,credit_card,1,36.3
7a728c0fe2dd475aabd244294168bc39,1,credit_card,2,117.26
12950f3d9bc12065fc5da141faab5780,1,credit_card,1,103.82
0159c6355a4e32f6ac68d838e2228150,1,credit_card,15,242.11
f2f99bdf2e5cc73abc5e135a2ab1767e,1,credit_card,2,46.13
028e8f5a96db8d372890e03d22829e9b,1,credit_card,1,20.75
106035bdd659c0a04d902135f4559663,1,credit_card,1,123.52
12be0a0f242d89cc02773e057c2f7f0a,1,credit_card,6,113.28
e808b609d07ef4f022d702b20db24137,1,boleto,1,129.25
b7afd3ff20d28b3d5ebb3b0f1d4c2ffb,1,credit_card,2,211.51
0ecc87706e05dcabbbfe5aa29767e9d0,1,boleto,1,1087.44
ed4e8b0a842c00f7ff68654911fbea63,1,credit_card,1,34.6
f1375aa56cb0446176623bce0a650bdc,1,credit_card,8,86.09
ad81d0d06a681bb6285a1aa66634f762,1,credit_card,1,38.8
ce2667764bd01eec8aafd6f09282c9cb,1,credit_card,2,91.18
423bacebe695187f7c0f4c416adf5a37,1,credit_card,5,73.38
1be51feefcd481bee3118900e6777057,6,voucher,1,10.05
e8c2e13dbaea9f65abb449dc65d6e883,1,boleto,1,181.57
fdaa819b4c4dba8f7ed72e2d1102971c,1,credit_card,3,47.2
33504b554c6fd21bee085f5a180a7fa3,1,credit_card,2,67.83
0a03b50bb658dc86547261ba8cd5676e,1,credit_card,2,197.72
2d06d0f685d85988dd10f283e5da1270,1,credit_card,1,342.38
3d531c28fb36a432495acd5a1dcf253f,1,credit_card,10,317.8
bddbca2d48a961d74fe81de8febf9a73,1,credit_card,5,180.49
8624c1e28cde5fd7175aa2e87e03d494,1,debit_card,1,81.61
0d5e27935dad336ff3d5962a73b30f2d,1,credit_card,5,56.94
4ef50a2c9652e429d7d7591a0712aad0,1,credit_card,1,135.72
3417639844a3a88b3ee9e86ecbf802b7,1,credit_card,1,120.9
70aae84b2facb982a1867a6793603919,1,credit_card,2,198.13
fd65881e4d025c30be898ab8dd8bb736,1,credit_card,2,55.09
6e50c3286b2f4fef7e6adc496afd5b70,1,credit_card,2,140.4
899f386e0652a9e159d00cbe97836be3,1,boleto,1,37.94
03eae39a27aeab0f8c9ad5b84555a6d1,1,credit_card,1,60.63
56a726fa0f40d3678696e62aaed9690d,2,voucher,1,33.05
9a43b717c408493ff788aeb5d11d0684,1,credit_card,1,33.18
1bda1235720d47a2a737221a9cb666a9,1,credit_card,1,157.32
8a4f049e93b07babc87ccf981d7cdd94,1,credit_card,3,61.01
b0afae22d864d70e1af1d87a017c71d0,1,credit_card,5,174.52
8cdd96554616b2466ae2bd275781ef0f,1,boleto,1,40.48
55f4a795aff551817b34f6ec2907f8bc,1,credit_card,1,164.79
3f24b1ee5184d84b2d4fe634755ab3f9,1,debit_card,1,39.56
550f1d2fa6888807a4ffb1d80d06f899,1,credit_card,1,103.27
a9b030fadde5aba797d5401eb6623d12,1,credit_card,5,55.92
3ca6693c62bcb94cf84a1c9f89191483,1,credit_card,10,204.53
89b0e57c47e090334a13fad8d382246e,1,credit_card,1,29.77
09fd9b0402ed675bbd1ee1e81171ac7c,2,voucher,1,43.98
536a79f3bcb2ac2163cd5c46695fb573,1,credit_card,1,69.09
9c27a49a6afffd10bd25a5990a02c1e1,1,boleto,1,52.38
ebdc1743a498b33e5f50d4270c117175,1,credit_card,4,142.81
cead9dc81ce08f2255afff2701c569d2,1,credit_card,8,186.85
4efbb5172eeaa8a9dd5a9483cfae3637,1,credit_card,10,416.54
e398683c47bda1cf86be8772a50b4579,1,voucher,1,58.71
4f1948db278b553e701c7930ee85cb8a,1,credit_card,2,105.52
21cb15950725534b614707f82846010e,1,debit_card,1,27.6
7385577575de1767a08ee7b11fb6d4af,1,voucher,1,27.36
f81bd34ec4dd1f36d89fe966cf87c4d7,1,credit_card,1,46.33
64d7ed1c4e843c97738d861140943a73,1,credit_card,1,188.5
d56851f342ee399d61852bdcd356a663,1,credit_card,1,187.87
47b04efea2b87358b63ecb45b93ead7e,1,credit_card,1,624.59
2de6a60c0b5386778d202e28d688553c,1,credit_card,1,41.6
3ba5d830ea579cb8687862a83f5b47df,1,boleto,1,141.48
aae94c2aeef4dd87a92315ae2f25f67e,1,credit_card,4,126.64
1233838f2d670d7e4d115557ddcc52bb,1,credit_card,5,178.89
74dd410abd613e48dcee781aeb269181,1,credit_card,2,24.68
b22b324b1e1fbc78c0f7006c3eacc3a4,1,credit_card,2,76.61
b9edb51e964553c82dd1cb214873cc32,1,credit_card,1,248.38
4a28fe31d1808616ef3925084765c8b3,1,boleto,1,60.97
3a46c264be2fad6d10c5a7362d8cc2ff,1,credit_card,3,188.69
de1f7486e03b78ba57d0f814b925ead3,1,credit_card,4,171.29
48805bfedbbbfe75dabe602c05eae895,1,credit_card,1,75.42
e4798e36e5f3fb9c75a695fdb0a2936a,1,boleto,1,31.17
66b59bf4515765f0bcfc3e42cf2ff344,1,credit_card,2,173.86
75b1a5c661cf89c511ec6ec5da5c4c8e,1,boleto,1,58.13
6706f390222e7bc202b12f387ecd6e29,1,boleto,1,60.65
fd700d48d34b0b4f75767e4502c3fce2,1,credit_card,7,79.56
596e35e2fccc09d06be80e504dccab38,1,credit_card,1,27.84
8f89a91120f6ee124abbabe2b1408c2f,1,credit_card,2,102.64
b8f1d12f21b83fdb91d157f357617d90,2,voucher,1,57.7
fab3dc50c9cba98a6261babbf9c16a62,1,boleto,1,58.01
a971cf0a515e6051941bd05ff3efc0d7,1,credit_card,5,102.27
058afe6c6322b4773393a66003934493,1,credit_card,4,245.29
5c25baef0771109ddfe73e4c91f68cd4,1,credit_card,4,103.37
4ccf6ee1044ab9f8ec63953f1f2a708d,1,boleto,1,136.71
79bbf3a1b3d37ef1258c8acc524e1ebb,1,boleto,1,76.29
7536412c065c3c88cab8d15d406b24d8,1,credit_card,2,28.09
bcd050a34214fa492826f945e3425650,1,credit_card,7,367.1
3c58bffb70dcf45f12bdf66a3c215905,10,voucher,1,1.85
5958326b12eca1c2a2b4627dc4676a2c,1,credit_card,10,153.69
90b0ca32bb968251ac0b7eeb5393b7fe,1,boleto,1,146.68
a42e0d143aa73cfc5268d6756f36e7cf,1,boleto,1,24.09
acab0597bcff87a5fa4b143f2d4aff80,1,credit_card,1,17.5
1d671f4aa75c57086215073b775c7f41,1,credit_card,1,57.8
c5ed4a55e251ad5ceeb15a399999516d,1,boleto,1,44.09
8ae25a46b2c36b4792ae3600e0fb2142,1,credit_card,3,78.18
0d560bf6bbc1b2e3637cdc56cf7e9639,1,credit_card,10,111.3
7ebe19943d85e81a7b0eb108681276b7,1,credit_card,8,211.94
2f0406761edfc84594b3ff458e5ddc6a,1,credit_card,4,175.64
37a4f672747cf7ec17050e7c1ebc1508,1,credit_card,2,104.48
5b163ebdd5ac559f04d06af2069e23d3,1,credit_card,4,48.01
be0cfa52def8dbec8774d5caf15b61a8,1,credit_card,5,891.91
ce79ae0eb1e344fbf19835147efc64e4,1,credit_card,6,120
2a633b0c6a563a575a8887426a80a53b,1,credit_card,8,80.18
da2259f43effcc1adc7e8e1eaeb720a0,1,credit_card,6,92.71
5f332fa4ad3167e08253c656a2fae4cc,1,credit_card,3,75.99
312182e0c020c06cbe244ddb6d4fe780,1,boleto,1,41.88
d0c657a6c80777d2c1c616e0cf917e32,1,credit_card,1,22.95
3dd45cc3460f14bbe6c2249a8019a450,1,credit_card,1,38.37
385949d678cba16e50726d65f1743d7c,3,voucher,1,28.71
91f8127396bfce32461d286408e16167,1,credit_card,1,123.67
f886ca9715359489ac5ca62177ce61c9,1,credit_card,1,47.44
ab9524b08e09e4acde1a3f40b8228870,1,credit_card,6,100.33
e80158981f299f984453ee1a55275764,1,credit_card,1,28.4
7cf3887824504a66be11bf1bab9fca46,1,credit_card,10,817.15
991bf1c6e96eaac9da55927eda155d99,1,credit_card,2,28.83
c77e3aa4caf8e752789d9b7ce1caf352,1,credit_card,4,109.77
9de73f3e6157169ad6c32b9f313c7dcb,2,credit_card,1,135.44
275d92b213bfe10256116957faea6d60,1,credit_card,4,116.72
54940bd418078f7e912f36eab839928a,1,credit_card,2,138.6
f20142c58be62ba5f9175df74670dcb5,1,boleto,1,79.46
80d96347e69c438801f589825dbf0d66,1,credit_card,4,295.4
d9c7d6586555e3adb3709a7047e36c11,1,credit_card,2,29.08
4ef2dc299b0885933a8773c1aa3656ae,1,boleto,1,88.72
186f651321d21b2a793c4cd866b7b62b,1,credit_card,1,57.8
381d16906fcc904fe66028d7438ebc3c,1,boleto,1,116.94
b090db406a3c2b8c132d12115b575fa8,1,credit_card,1,238.57
414fe5cf5ccc8afed3c265aede6cc37d,1,credit_card,4,65.99
b5b143bb15757cfbb8c5f447e4586940,1,credit_card,1,16.89
753276a5b8f820bbd0000f93b319bc0c,1,boleto,1,65.11
f73c0c32115b0bbfd5769c0cf67fb1c7,1,credit_card,2,56.78
49db7943d60b6805c3a41f5474772a09,1,credit_card,3,125.94
e4e3babab4d0f208cb6963df2458709d,1,credit_card,9,92.57
c6492b842ac190db807c15aff21a7dd6,1,credit_card,3,81.77
106f6c512adbf8efc43791f75692d25c,2,voucher,1,14.38
d849519c380fc7427ba88fc312ade389,1,credit_card,10,383.5
d4483d3fe5bb19cb4dcfe5d9a0bd4604,1,credit_card,1,254.45
57990cc544625b86e3401474cdc330c4,1,credit_card,2,43.1
1355bd6c7fa80ea43bdecab48ff8052c,1,credit_card,1,85.15
7249fd69ae42373a6a357567e41ecc57,1,credit_card,1,110.7
a8017b769d03b3474d5869b0dacf5f7a,1,voucher,1,114.44
0ebe7b603e2e4b83d9adf9f169585f0d,1,credit_card,1,19.35
38bec8cea5e040be0ab60e3415a27572,1,credit_card,8,681.82
f082f28d8497b7ec4f89389dc373c7a6,1,credit_card,2,50.09
7209ce21354cff1e1957b42ea0a76cd1,1,credit_card,8,162.65
2fe2852de76ec325582d6cb9953e86fa,1,credit_card,5,177.52
bcdab55f44bb436dc1b014c0cd004cf8,1,credit_card,5,81.33
7d8db373393c49a61b22e4688965988e,3,voucher,1,20
1a9d1688e994626c7556948cfdf0cc5b,1,boleto,1,70.14
c5ddf6be2ae50588b29222f7b1fd84aa,1,credit_card,1,67.44
71e04ce93a0da9e3e05c2f488c26bd91,1,credit_card,1,101.93
a1b9ae5b3934e2757434214f3acba4a4,1,credit_card,1,59.87
7d11acc91c9f1986270f23fbf9c93e4d,1,credit_card,1,88.88
3186e75cf9e4a13149e5729f23cebf06,1,credit_card,5,178.44
3d9c9af0e623563594ffe17db9a5a486,1,credit_card,5,435.44
6616b080a04b814ab8245f7d0d386025,1,credit_card,4,76.74
ef3845484f82e3b6eed4a579e3c1063d,1,boleto,1,143.5
af581263488e6e37a5eecc8323943693,1,boleto,1,1075.23
97bcc96998b24fe6ee7cec4ae04001df,1,credit_card,1,45.09
137e61abfdecd3bfc15f45999fbe8809,1,credit_card,2,40.09
bf98c50762b9fc7e06742bcd424e1e9f,1,credit_card,1,39.1
359015301bc32c8897957246a4b11621,1,boleto,1,42.58
ccc1002577e950545f551f79bd3cf01c,1,credit_card,1,40.86
bb8f873e2d4e898546ba92f7febc7b34,1,boleto,1,815.65
a1b499a72aca650e451a357f1eb45c03,1,credit_card,1,59.56
f46423982b1927442355a79e98c8bb29,1,credit_card,5,61.75
982721650f1a226d3b11b4d852d461d2,1,boleto,1,43
70809734fe201ea6db6d4577b84a3022,1,credit_card,1,163.08
55c2859a526d3cbf1df65ee601139c3a,1,boleto,1,35.84
446965992096e4620bf30d170edc3f9e,1,credit_card,8,106.31
4fe3375df4882c70c200e075e3f1fed0,1,boleto,1,97.08
34df7484b616fc09350bd58d5abd1355,1,credit_card,1,67.13
7042e0877cfb1a8fb8e4293126dae9f3,1,credit_card,1,99.57
e3c57d0ebff7edcd11f4f15e59ccc852,1,credit_card,1,25.31
42179e8f527c0f76eec0b2a37a284f4d,1,boleto,1,101.92
faabc69ee9f9b4e81c8a4504fdacdc50,1,credit_card,1,118.2
84a7061cdc4f24ab1aa024c9bd595b6f,1,credit_card,1,67.22
cc2462dfe3164edb93bf14003c301c3a,1,credit_card,6,185.94
33f1e992ba3e439bfd0d432164a3d44a,1,credit_card,3,248.51
ca8909b3f3d130ce4d68392541e91800,1,credit_card,3,217.09
58fc7929e8fb79aa684a3334b80b757a,1,credit_card,2,96.69
8280bddb9636fd420fecbd96c5b0c877,1,boleto,1,77.57
511792104eb626cc6881f7831561265c,1,credit_card,10,419.3
9c6dd0d5cafca153761250014cfbc320,1,credit_card,1,115.35
caa54c0c98a40fedc7ee2dfbae713846,1,credit_card,8,840.82
ab8c4bf0204081a450dae1139f6eacb5,1,credit_card,1,189.62
236f12cdb8ad031ef9dccb5cdae83ce2,1,credit_card,1,37.37
d51bf6ce24909fbeee788f10c841a55b,1,credit_card,3,35
cb6788e2b64ab1ddde45555de93c809f,1,credit_card,5,248.85
0d4429188b4311015ad2b6b091cc5f9c,1,credit_card,1,38.17
883ee9317106f1b48b157ecaddc83f64,1,credit_card,1,48.23
c0ed812b599ef187f8d89f8723dda7e8,1,credit_card,10,159.02
cd68632e7dc6d980f29dc6826a936d03,2,voucher,1,199.15
c08a3a0b0a729cc378e7a36ebf5e9a95,1,boleto,1,425.04
64ff09b60c2714ff11ebcf304ed21fb6,1,credit_card,2,138.94
59ee573107dc652d64099e2e834aa730,1,credit_card,2,124.02
878a0241d449fe7ea1bec1cf145b9c9b,1,boleto,1,55
54359cee0d9645cef070695ce5539d7c,1,credit_card,1,51.41
5fe9874b96028c851e35c1c28aede4c2,1,credit_card,3,167.77
048cb31a5449d208f197f1fe7b617c3c,1,credit_card,3,84.42
af4f0dc6b4ccb0aab19367dd0d19ffbb,1,boleto,1,168.29
98bffcaf0aacc0569cbe1fbfc94a9639,1,boleto,1,175.77
b8b17051a70af754f5a15916490b578c,1,credit_card,1,690.68
8571f5b695cac36f5124691c0e102b41,1,credit_card,1,69.33
08432abcf785878edf1221a0611960ea,1,boleto,1,47.18
dc10959ac4ed148a4ca7be1f2b7dec38,1,credit_card,1,152.5
cdc80ab03580d7d907ecd33ae7818caa,1,boleto,1,102.03
0e02536713cb943858f5cd5b34f43e4c,1,boleto,1,101.25
a0f2abd22194d771e11728852ff988bd,3,voucher,1,61.22
402094e1d8f8b5f681f962bc2554345a,1,credit_card,4,152.72
2015fdddda0f27eaf4ebdf451d70a41e,1,credit_card,4,79.19
0692bac30867d1bf96c14aadbff1cf17,1,credit_card,1,43.72
1f59870d6111d909e3c3f511d4d6dfe2,1,credit_card,1,35.34
5144dbb4f6ca252c6c13a14f26c3fbe6,1,credit_card,3,95.64
4a63bdb264d95eae86109b24b4880aee,1,boleto,1,61.29
b09b18fbceead5d238576060df8d45cc,1,credit_card,2,90.45
33e9e7bf59600996dd1a153ce751753d,1,credit_card,1,120.05
ee234bfd26ca588915483995d811c1d0,1,credit_card,10,619.86
fcfe1ea18aae8ae4a08253fd4060a763,1,boleto,1,82.97
96329094267555553b0fec10591cc3b0,1,credit_card,2,58.98
edce2b8ca0cd95e95e9fdd2367beb2e3,1,boleto,1,124.09
9888c63722f4013669bbb7fa059d4641,1,credit_card,1,33.85
e3042fda9ca1eec3bfd3ec1d352cee94,1,credit_card,8,127.92
21f27570ef536f54c3f27f4c9e9c9709,1,credit_card,2,211.6
7a43bbe9766ce937332b6f9dcba36715,1,boleto,1,52.38
6a4fd1d9a1dbdf8a12102fafa2abeff6,1,credit_card,1,60.24
9a61dea33159894a2e383b2b3d520158,1,credit_card,1,61.96
dda0996054bec18cafa1ede0d62dd3cb,1,boleto,1,406.95
1488ee1c0dc7439e64d5df80ae9f6089,1,credit_card,3,132.47
8e0aba4e9cd80e71b2cec14e22df868b,1,credit_card,4,137
9ea091924b1229de50a0ab7dc63a797c,1,credit_card,1,36.87
bec6c8437e350113789da9c0bc9c2566,1,credit_card,5,179.04
b76a3d04749c4594b548c8bf8c76270d,1,credit_card,1,98.33
6bc4dfe9abc405f51a0ea37ef8804b2f,1,boleto,1,57.51
cf020d5028c46dbd39ec2f9345777cfd,1,credit_card,1,77.53
b71ae2d7677a2cb21e4d19ac1141e7b3,1,credit_card,1,89.36
006df90050498994d670b40da4651d22,1,credit_card,1,21.39
d4360753aff7fa8fe8a6e83c65179c00,1,credit_card,1,72.66
6a8068cb2233e4e303e48efa7628d7ce,1,credit_card,1,78.09
510489aaadbd8f7064bc8f433b222de9,1,credit_card,8,340.72
33afe754f48de3e2e8abaf42f1d6281e,1,credit_card,3,122.01
6f7575421a734bfa430fcbf23f41e1f0,1,boleto,1,81.72
673242a6057d4287cb24379d405cf5ac,1,credit_card,10,115.3
4519eb4d4f31920150447454d2a0b560,1,credit_card,1,70.34
eede6f786783c6fc09da4a544e83e4d8,1,credit_card,4,412.42
fad93ddceb5b210f71589b1e9258a110,1,boleto,1,102.78
d495dd3f39ec305acc17bcb39712f772,1,credit_card,1,71.29
aa5bc7c80064a78e898a7c2defceb690,1,credit_card,2,106.87
36970c35cfe02cb355e55690bae4ac02,1,credit_card,2,179.86
f59af974d2e7a5dcdb1aabdefd024c2b,1,boleto,1,28.17
942456653f776d428a6107bb73f7780c,1,credit_card,3,270.26
2187a89df025d844e72cfc51e29dcd6c,1,boleto,1,31.13
5ab1880595146abb553d7defb52b22eb,1,boleto,1,198.5
15ca98d5b78da3dda3626eb0ef55d3a4,1,credit_card,8,124.92
2372e039a79fcd32009462cf86c2616f,1,credit_card,8,151.7
7e15d67fd47ef2c79326ca5358b1f5d2,1,credit_card,6,134.45
af15ff821c39e3eb5fec800be3d79841,1,credit_card,6,65.79
d5f7fa751e79c6327ae63759c262813a,1,credit_card,5,147.07
1a9eb3bcc740324dc4c07ee364ef837d,1,credit_card,5,51.79
73462226b9dad0fb514e39b1ee832193,1,credit_card,2,228.41
85951c338d992f64e7abac3d611dba6d,1,credit_card,1,70.89
3160f9fa13bf36dda5ba225649526968,1,credit_card,2,172.19
f6efef5d403a2c70636e3903f1ebd151,1,credit_card,1,52.26
bdc11cf6acd11917b9ea3d91b95e1395,1,credit_card,2,65.22
dbc94ce4ff22c2daba89640dacc43949,1,credit_card,1,58.63
6fe56ea74b5cf6242766596550cd2d0c,1,credit_card,6,137.28
0e87c108dff0cd2a475fc00da95a50f0,1,credit_card,4,114.06
27fd0c263b9d38e9cb2c2d07fc0c706e,1,credit_card,1,47.87
09b9b2b8758ca1fd4a9bcd3f2af6fb10,1,credit_card,8,197.63
629a524cbbd0a42a04f87ad39648d4ca,1,credit_card,3,194.78
4689b1816de42507a7d63a4617383c59,3,voucher,1,56.42
70fe4499137ae8b063ffb41f3833c2b4,1,credit_card,3,148.18
8fc11d5503f6e2b6e15242e0365633e4,1,boleto,1,597.2
03ba96e3cd1a918f1e0126c93dd93bb5,1,credit_card,2,57.55
b7224751323afdaf34d3c285bfe72866,1,credit_card,8,219.77
38b80ac02e3ce34b306483fc57a33bc5,1,boleto,1,35.86
e53f0cfe74143e4d79c05a2df7e80411,1,credit_card,3,116.94
1dfc0df462a5535aa569317a1cf19a17,1,credit_card,5,213.7
3c74e538974fb013e938fbdd7d83675c,1,credit_card,1,20.28
2b0259629144c6b7b9cbbeae440287a9,1,boleto,1,69.49
e2b9859bf979f248fe6fa970d1710b91,1,credit_card,10,104.68
946f9c80195609dbdd3258b549d8fe16,1,credit_card,3,195.43
3c90356d0505af8fad4231e48886ba3e,1,credit_card,1,68.34
78376bf275535930db73f00a985ef199,1,credit_card,1,186.56
70c166d4c5cb846d78663b5b3e4adbb5,1,credit_card,1,49.92
a8858a23008217d160630ef24a83f155,1,credit_card,3,74.16
69644a0087c6fefeb4f90eeadc03e80e,1,credit_card,3,99.58
59249f8efaa491f566ba65d67ca9c254,1,voucher,1,195.12
0df8cd93fe931f8eb18314b794f45ca6,1,credit_card,3,284.02
d1ccec3180d63d8bfd37f65d34f07da5,1,credit_card,2,27.67
cd8f1098418f4fcc23c29232d9c04dd2,1,boleto,1,73.15
7ace2ff7c617d34526c14991b996436b,1,voucher,1,43.89
c8552e53c39ddd0a833f474899d5a966,1,credit_card,1,165.39
541bb2ccd254b84fbaabf01e82324cb0,1,credit_card,8,105.29
2cbcb371aee438c59b722a21d83597e0,1,credit_card,5,52.18
